train_loss,eval_loss,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/embedding_dim,config/dropout,config/learning_rate,config/num_epochs
0.8990907598625529,0.894583307966894,1718415418,,True,10,2024-06-15_02-36-58,47.93516826629639,492.2597396373749,159149,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,492.2597396373749,10,"47_dropout=0.4000,embedding_dim=64,learning_rate=0.0060",64,0.4,0.005977354527803029,10
0.8115883152593266,0.9058021252252617,1718415858,,True,8,2024-06-15_02-44-18,121.27875900268555,919.223051071167,159468,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,919.223051071167,8,"48_dropout=0.0000,embedding_dim=256,learning_rate=0.0021",256,0.0,0.0020592345220325618,10
1.2186937848275359,0.9841662450712554,1718415126,,True,1,2024-06-15_02-32-06,39.743502616882324,39.743502616882324,161814,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,39.743502616882324,1,"49_dropout=0.3500,embedding_dim=32,learning_rate=0.0014",32,0.35,0.0013878863352100527,10
1.313801529190757,1.06848936786457,1718415161,,True,1,2024-06-15_02-32-41,40.25110363960266,40.25110363960266,162458,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,40.25110363960266,1,"50_dropout=0.2000,embedding_dim=32,learning_rate=0.0003",32,0.2,0.0002853602883641985,10
0.9121958963572979,0.9521238718714032,1718415277,,True,2,2024-06-15_02-34-37,65.32079839706421,137.8090353012085,162828,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,137.8090353012085,2,"51_dropout=0.0000,embedding_dim=128,learning_rate=0.0071",128,0.0,0.007128907587143176,10
1.6558590347116644,1.1309489948408944,1718415215,,True,1,2024-06-15_02-33-35,38.78577494621277,38.78577494621277,163456,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,38.78577494621277,1,"52_dropout=0.4500,embedding_dim=32,learning_rate=0.0001",32,0.45,0.00012865055438769584,10
1.4807598756118254,1.0681624011117585,1718415263,,True,1,2024-06-15_02-34-23,53.241883277893066,53.241883277893066,164075,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,53.241883277893066,1,"53_dropout=0.4500,embedding_dim=64,learning_rate=0.0002",64,0.45,0.00021981569658805473,10
0.8835995242676952,0.8924848260928173,1718415971,,True,10,2024-06-15_02-46-11,78.17542767524719,742.1186196804047,164489,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,742.1186196804047,10,"54_dropout=0.2500,embedding_dim=128,learning_rate=0.0020",128,0.25,0.001973254466723394,10
1.35049379887906,1.0907306938755268,1718415297,,True,1,2024-06-15_02-34-57,36.98921585083008,36.98921585083008,165058,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,36.98921585083008,1,"55_dropout=0.2000,embedding_dim=32,learning_rate=0.0002",32,0.2,0.00021402632810524694,10
1.291055262630636,1.0164957192479347,1718415312,,True,1,2024-06-15_02-35-12,36.01850891113281,36.01850891113281,165412,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,36.01850891113281,1,"56_dropout=0.4000,embedding_dim=32,learning_rate=0.0008",32,0.4,0.0008196869875167192,10
1.0551851710135287,0.9229663713854186,1718415532,,True,2,2024-06-15_02-38-52,113.39518904685974,243.14593386650085,165703,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,243.14593386650085,2,"57_dropout=0.4500,embedding_dim=256,learning_rate=0.0012",256,0.45,0.0011689744686977752,10
1.3194731743498282,1.0038442958374412,1718415381,,True,1,2024-06-15_02-36-21,75.11342120170593,75.11342120170593,166107,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,75.11342120170593,1,"58_dropout=0.2000,embedding_dim=128,learning_rate=0.0003",128,0.2,0.0002698118024982205,10
0.8631768388504332,0.8826163818641585,1718417476,,True,10,2024-06-15_03-11-16,127.7918062210083,2168.285993337631,166111,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,2168.285993337631,10,"59_dropout=0.2000,embedding_dim=512,learning_rate=0.0011",512,0.2,0.0010887937927239585,10
1.2762331434271552,0.9535637078236561,1718415552,,True,1,2024-06-15_02-39-12,226.46627855300903,226.46627855300903,166485,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,226.46627855300903,1,"60_dropout=0.4500,embedding_dim=512,learning_rate=0.0006",512,0.45,0.0006145830768864987,10
0.8950971000573852,0.8953460083932293,1718416644,,True,10,2024-06-15_02-57-24,124.97836542129517,1249.2058792114258,167646,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,1249.2058792114258,10,"61_dropout=0.3000,embedding_dim=256,learning_rate=0.0009",256,0.3,0.0008706889282661312,10
0.9016717768528245,0.8967531633620359,1718415816,,True,10,2024-06-15_02-43-36,40.08334302902222,383.1014029979706,168346,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,383.1014029979706,10,"62_dropout=0.4000,embedding_dim=32,learning_rate=0.0040",32,0.4,0.004029797473678173,10
0.97495620040731,0.925290087656099,1718416446,,True,2,2024-06-15_02-54-06,454.5464632511139,901.087203502655,170115,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,901.087203502655,2,"63_dropout=0.1500,embedding_dim=1024,learning_rate=0.0003",1024,0.15,0.0003466387121601701,10
0.8040224875238808,0.9174143659825228,1718418079,,True,10,2024-06-15_03-21-19,80.48211407661438,2533.3067243099213,170116,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,2533.3067243099213,10,"64_dropout=0.1000,embedding_dim=1024,learning_rate=0.0024",1024,0.1,0.0023974810132931378,10
0.9173934447494421,0.9216677333627429,1718415722,,True,4,2024-06-15_02-42-02,40.85634636878967,156.8417410850525,170566,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,156.8417410850525,4,"65_dropout=0.3000,embedding_dim=32,learning_rate=0.0087",32,0.3,0.00874398739729029,10
1.4176749645309015,0.955047953493741,1718416075,,True,1,2024-06-15_02-47-55,428.58282470703125,428.58282470703125,171915,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,428.58282470703125,1,"66_dropout=0.2500,embedding_dim=1024,learning_rate=0.0001",1024,0.25,0.00011436355762833419,10
0.8075088964267211,0.8838803239014684,1718417005,,True,10,2024-06-15_03-03-25,120.43705344200134,1269.0498096942902,173342,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,1269.0498096942902,10,"67_dropout=0.1000,embedding_dim=256,learning_rate=0.0067",256,0.1,0.00666028174412628,10
0.9954229436814785,0.9453897987093244,1718416061,,True,1,2024-06-15_02-47-41,231.633718252182,231.633718252182,174878,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,231.633718252182,1,"68_dropout=0.0000,embedding_dim=512,learning_rate=0.0024",512,0.0,0.0024205180633713585,10
